indice,tiempo_s,adc_raw,ecg_filtrado,bpm_estimado
18482,51.306039,239,-66.729932,110.56
18483,51.308815,242,-74.531951,110.56
18484,51.311591,248,-77.518343,110.56
18485,51.314367,255,-75.712264,110.56
18486,51.317143,263,-70.079317,110.56
18487,51.319919,271,-61.950436,110.56
18488,51.322695,273,-53.102429,110.56
18489,51.325471,274,-45.566961,110.56
18490,51.328247,273,-40.526301,110.56
18491,51.331023,270,-38.155460,110.56
18492,51.333799,268,-38.014828,110.56
18493,51.336575,271,-38.836136,110.56
18494,51.339351,277,-38.806869,110.56
18495,51.342127,280,-36.959876,110.56
18496,51.344903,282,-33.804520,110.56
18497,51.347679,282,-30.392928,110.56
18498,51.350455,278,-27.825833,110.56
18499,51.353231,276,-26.906664,110.56
18500,51.356007,280,-27.078636,110.56
18501,51.358783,285,-26.746634,110.56
18502,51.361559,289,-24.932092,110.56
18503,51.364335,293,-21.675145,110.56
18504,51.367111,292,-17.758631,110.56
18505,51.369887,290,-14.525430,110.56
18506,51.372663,287,-13.032940,110.56
18507,51.375439,283,-13.621753,110.56
18508,51.378215,269,-16.821040,110.56
18509,51.380991,246,-24.182785,110.56
18510,51.383767,217,-37.377421,110.56
18511,51.386543,179,-57.405193,110.56
18512,51.389319,137,-84.738727,110.56
18513,51.392095,94,-118.766617,110.56
18514,51.394871,56,-157.175880,110.56
18515,51.397647,19,-196.666161,110.56
18516,51.400423,0,-233.353227,110.56
18517,51.403199,0,-262.086126,110.56
18518,51.405975,0,-279.109240,110.56
18519,51.408751,0,-285.322863,110.56
18520,51.411527,0,-284.396180,110.56
18521,51.414303,0,-279.740956,110.56
18522,51.417079,0,-273.698877,110.56
18523,51.419855,0,-267.720435,110.56
18524,51.422631,0,-262.605851,110.56
18525,51.425407,0,-258.548190,110.56
18526,51.428183,0,-255.197272,110.56
18527,51.430959,0,-251.960396,110.56
18528,51.433735,0,-248.437225,110.56
18529,51.436511,0,-244.664116,110.56
18530,51.439287,0,-240.971437,110.56
18531,51.442063,0,-237.605548,110.56
18532,51.444839,0,-234.478620,110.56
18533,51.447615,0,-231.271127,110.56
18534,51.450391,0,-227.762888,110.56
18535,51.453167,0,-224.054026,110.56
18536,51.455943,0,-220.460816,110.56
18537,51.458719,0,-217.200087,110.56
18538,51.461495,0,-214.180254,110.56
18539,51.464271,0,-211.101413,110.56
18540,51.467047,0,-207.756300,110.56
18541,51.469823,0,-204.230071,110.56
18542,51.472599,0,-200.806350,110.56
18543,51.475375,0,-197.681817,110.56
18544,51.478151,0,-194.776041,110.56
18545,51.480927,0,-191.819922,110.56
18546,51.483703,0,-188.626327,110.56
18547,51.486479,0,-185.270973,110.56
18548,51.489255,0,-182.009048,110.56
18549,51.492031,0,-179.018492,110.56
18550,51.494807,0,-176.227911,110.56
18551,51.497583,0,-173.395161,110.56
18552,51.500359,0,-170.350865,110.56
18553,51.503135,0,-167.162140,110.56
18554,51.505911,0,-164.058546,110.56
18555,51.508687,0,-161.201092,110.56
18556,51.511463,0,-158.526468,110.56
18557,51.514239,0,-155.816829,110.56
18558,51.517015,0,-152.918896,110.56
18559,51.519791,0,-149.892160,110.56
18560,51.522567,0,-146.943119,110.56
18561,51.525343,0,-144.217454,110.56
18562,51.528119,0,-141.659033,110.56
18563,51.530895,0,-139.071874,110.56
18564,51.533671,0,-136.317270,110.56
18565,51.536447,0,-133.447933,110.56
18566,51.539223,0,-130.649613,110.56
18567,51.541999,0,-128.054114,110.56
18568,51.544775,0,-125.611683,110.56
18569,51.547551,0,-123.146008,110.56
18570,51.550327,0,-120.531572,110.56
18571,51.553103,0,-117.815068,110.56
18572,51.555879,0,-115.163576,110.56
18573,51.558655,0,-112.696341,110.56
18574,51.561431,0,-110.369272,110.56
18575,51.564207,0,-108.023756,110.56
18576,51.566983,0,-105.546218,110.56
18577,51.569759,0,-102.978003,110.56
18578,51.572535,0,-100.469394,110.56
18579,51.575311,0,-98.128267,110.56
18580,51.578087,0,-95.915562,110.56
18581,51.580863,0,-93.688587,110.56
18582,51.583639,0,-91.344577,110.56
18583,51.586415,0,-88.920129,110.56
18584,51.589191,0,-86.550415,110.56
18585,51.591967,0,-84.333019,110.56
18586,51.594743,0,-82.233346,110.56
18587,51.597519,0,-80.123032,110.56
18588,51.600295,0,-77.909094,110.56
18589,51.603071,0,-75.623914,110.56
18590,51.605847,0,-73.389069,110.56
18591,51.608623,0,-71.292830,110.56
18592,51.611399,0,-69.304563,110.56
18593,51.614175,0,-67.308796,110.56
18594,51.616951,0,-65.221398,110.56
18595,51.619727,0,-63.071014,110.56
18596,51.622503,0,-60.966985,110.56
18597,51.625279,0,-58.989156,110.56
18598,51.628055,44,-53.707900,110.56
18599,51.630831,109,-36.460537,110.56
18600,51.633607,167,-1.791103,110.56
18601,51.636383,212,46.323901,110.56
18602,51.639159,244,98.708686,110.56
18603,51.641935,270,147.122178,110.56
18604,51.644711,291,187.050403,110.56
18605,51.647487,310,217.435957,110.56
18606,51.650263,327,239.542992,110.56
18607,51.653039,343,255.919563,110.56
18608,51.655815,357,269.267041,110.56
18609,51.658591,370,281.426627,110.56
18610,51.661367,382,292.974064,110.56
18611,51.664143,393,303.536539,110.56
18612,51.666919,405,312.718609,110.56
18613,51.669695,420,321.121469,110.56
18614,51.672471,435,330.109282,110.56
18615,51.675247,450,340.540389,110.56
18616,51.678023,463,352.050292,110.56
18617,51.680799,479,363.683425,110.56
18618,51.683575,493,374.822036,110.56
18619,51.686351,507,385.272888,110.56
18620,51.689127,519,395.147625,110.56
18621,51.691903,531,404.624937,110.56
18622,51.694679,540,413.452392,110.56
18623,51.697455,549,420.917378,110.56
18624,51.700231,556,426.456760,110.56
18625,51.703007,565,430.285189,110.56
18626,51.705783,573,433.364569,110.56
18627,51.708559,581,436.548520,110.56
18628,51.711335,590,440.103199,110.56
18629,51.714111,597,443.723222,110.56
18630,51.716887,602,446.602568,103.91
18631,51.719663,606,448.116291,103.91
18632,51.722439,609,448.312992,103.91
18633,51.725215,612,447.618306,103.91
18634,51.727991,612,446.134694,103.91
18635,51.730767,611,443.356992,103.91
18636,51.733543,607,438.668008,103.91
18637,51.736319,603,431.928198,103.91
18638,51.739095,595,423.433969,103.91
18639,51.741871,586,413.376433,103.91
18640,51.744647,572,401.477266,103.91
18641,51.747423,554,386.875497,103.91
18642,51.750199,527,368.258117,103.91
18643,51.752975,497,344.552562,103.91
18644,51.755751,465,315.926803,103.91
18645,51.758527,434,283.781710,103.91
18646,51.761303,410,250.349104,103.91
18647,51.764079,390,218.255049,103.91
18648,51.766855,380,189.975135,103.91
18649,51.769631,378,167.901000,103.91
18650,51.772407,383,153.842714,103.91
18651,51.775183,393,148.260977,103.91
18652,51.777959,399,149.641246,103.91
18653,51.780735,403,154.643052,103.91
18654,51.783511,410,160.328568,103.91
18655,51.786287,412,165.289487,103.91
18656,51.789063,411,168.539269,103.91
18657,51.791839,408,169.322251,103.91
18658,51.794615,407,167.721242,103.91
18659,51.797391,408,164.699338,103.91
18660,51.800167,405,161.105991,103.91
18661,51.802943,402,157.007961,103.91
18662,51.805719,400,152.529965,103.91
18663,51.808495,398,148.138129,103.91
18664,51.811271,396,144.036557,103.91
18665,51.814047,393,139.989122,103.91
18666,51.816823,390,135.632122,103.91
18667,51.819599,384,130.668881,103.91
18668,51.822375,381,125.112949,103.91
18669,51.825151,380,119.666873,103.91
18670,51.827927,377,114.910503,103.91
18671,51.830703,373,110.478893,103.91
18672,51.833479,370,105.838490,103.91
18673,51.836255,368,101.090285,103.91
18674,51.839031,369,96.913014,103.91
18675,51.841807,371,94.070918,103.91
18676,51.844583,372,92.684202,103.91
18677,51.847359,372,92.082271,103.91
18678,51.850135,372,91.501738,103.91
18679,51.852911,375,90.869223,103.91
18680,51.855687,378,90.719164,103.91
18681,51.858463,383,91.496024,103.91
18682,51.861239,387,93.239819,103.91
18683,51.864015,393,95.742466,103.91
18684,51.866791,397,98.750661,103.91
18685,51.869567,402,101.979239,103.91
18686,51.872343,408,105.375417,103.91
18687,51.875119,414,109.078156,103.91
18688,51.877895,418,112.881093,103.91
18689,51.880671,423,116.371375,103.91
18690,51.883447,428,119.489491,103.91
18691,51.886223,434,122.528016,103.91
18692,51.888999,440,125.803052,103.91
18693,51.891775,447,129.484932,103.91
18694,51.894551,455,133.674209,103.91
18695,51.897327,462,138.347650,103.91
18696,51.900103,469,143.260836,103.91
18697,51.902879,475,148.124301,103.91
18698,51.905655,479,152.550836,103.91
18699,51.908431,484,156.185623,103.91
18700,51.911207,488,158.992443,103.91
18701,51.913983,492,161.079386,103.91
18702,51.916759,495,162.557446,103.91
18703,51.919535,498,163.554966,103.91
18704,51.922311,501,164.235606,103.91
18705,51.925087,505,164.821585,103.91
18706,51.927863,507,165.360821,103.91
18707,51.930639,509,165.603197,103.91
18708,51.933415,510,165.329844,103.91
18709,51.936191,511,164.522589,103.91
18710,51.938967,513,163.378495,103.91
18711,51.941743,517,162.362686,103.91
18712,51.944519,522,162.009746,103.91
18713,51.947295,525,162.427598,103.91
18714,51.950071,527,163.137031,103.91
18715,51.952847,528,163.554429,103.91
18716,51.955623,526,163.121698,103.91
18717,51.958399,524,161.307066,103.91
18718,51.961175,522,158.029897,103.91
18719,51.963951,517,153.446426,103.91
18720,51.966727,510,147.457840,103.91
18721,51.969503,504,140.119444,103.91
18722,51.972279,499,132.032715,103.91
18723,51.975055,496,124.024504,103.91
18724,51.977831,493,116.695288,103.91
18725,51.980607,489,110.118057,103.91
18726,51.983383,485,104.019597,103.91
18727,51.986159,481,98.201681,103.91
18728,51.988935,473,92.250033,103.91
18729,51.991711,469,85.692692,103.91
18730,51.994487,463,78.610814,103.91
18731,51.997263,457,71.172458,103.91
18732,52.000039,450,63.408684,103.91
18733,52.002815,443,55.425063,103.91
18734,52.005591,438,47.491824,103.91
18735,52.008367,433,39.968203,103.91
18736,52.011143,430,33.078354,103.91
18737,52.013919,427,26.992279,103.91
18738,52.016695,427,21.999951,103.91
18739,52.019471,428,18.543063,103.91
18740,52.022247,427,16.595395,103.91
18741,52.025023,426,15.387666,103.91
18742,52.027799,425,14.150898,103.91
18743,52.030575,425,12.640035,103.91
18744,52.033351,425,11.046342,103.91
18745,52.036127,425,9.630572,103.91
18746,52.038903,425,8.486033,103.91
18747,52.041679,424,7.460495,103.91
18748,52.044455,423,6.236828,103.91
18749,52.047231,422,4.642902,103.91
18750,52.050007,422,2.837596,103.91
18751,52.052783,423,1.246801,103.91
18752,52.055559,424,0.236860,103.91
18753,52.058335,426,-0.098896,103.91
18754,52.061111,428,0.168258,103.91
18755,52.063887,429,0.791360,103.91
18756,52.066663,430,1.430544,103.91
18757,52.069439,431,1.923839,103.91
18758,52.072215,431,2.200235,103.91
18759,52.074991,431,2.117521,103.91
18760,52.077767,431,1.608971,103.91
18761,52.080543,430,0.684392,103.91
18762,52.083319,429,-0.648064,103.91
18763,52.086095,429,-2.202497,103.91
18764,52.088871,428,-3.734302,103.91
18765,52.091647,428,-5.179257,103.91
18766,52.094423,429,-6.423519,103.91
18767,52.097199,429,-7.347062,103.91
18768,52.099975,429,-8.054594,103.91
18769,52.102751,427,-8.833956,103.91
18770,52.105527,425,-10.051935,103.91
18771,52.108303,424,-11.805532,103.91
18772,52.111079,420,-14.089620,103.91
18773,52.113855,417,-17.067097,103.91
18774,52.116631,411,-20.849004,103.91
18775,52.119407,405,-25.537294,103.91
18776,52.122183,399,-31.069292,103.91
18777,52.124959,393,-37.166067,103.91
18778,52.127735,386,-43.661420,103.91
18779,52.130511,379,-50.522091,103.91
18780,52.133287,371,-57.708109,103.91
18781,52.136063,362,-65.240532,103.91
18782,52.138839,352,-73.270577,103.91
18783,52.141615,342,-81.933875,103.91
18784,52.144391,332,-91.188569,103.91
18785,52.147167,323,-100.749646,103.91
18786,52.149943,312,-110.344639,103.91
18787,52.152719,302,-119.910350,103.91
18788,52.155495,293,-129.274898,103.91
18789,52.158271,284,-138.194556,103.91
18790,52.161047,276,-146.594434,103.91
18791,52.163823,266,-154.610050,103.91
18792,52.166599,255,-162.652546,103.91
18793,52.169375,243,-171.145687,103.91
18794,52.172151,231,-180.267174,103.91
18795,52.174927,222,-189.737240,103.91
18796,52.177703,213,-198.923259,103.91
18797,52.180479,205,-207.370957,103.91
18798,52.183255,195,-215.052235,103.91
18799,52.186031,186,-222.214120,103.91
18800,52.188807,176,-229.104817,103.91
18801,52.191583,167,-235.925523,103.91
18802,52.194359,158,-242.773747,103.91
18803,52.197135,153,-249.315629,103.91
18804,52.199911,145,-255.059900,103.91
18805,52.202687,135,-260.250686,103.91
18806,52.205463,127,-265.438471,103.91
18807,52.208239,121,-270.524770,103.91
18808,52.211015,112,-275.368829,103.91
18809,52.213791,102,-280.443185,103.91
18810,52.216567,94,-286.011765,103.91
18811,52.219343,88,-291.479637,103.91
18812,52.222119,86,-295.791936,103.91
18813,52.224895,87,-297.947790,103.91
18814,52.227671,92,-297.265830,103.91
18815,52.230447,99,-293.418506,103.91
18816,52.233223,102,-286.903361,103.91
18817,52.235999,98,-279.638756,103.91
18818,52.238775,92,-274.074662,103.91
18819,52.241551,85,-271.606070,103.91
18820,52.244327,82,-271.960167,103.91
18821,52.247103,82,-273.498361,103.91
18822,52.249879,84,-274.259949,103.91
18823,52.252655,86,-273.023830,103.91
18824,52.255431,88,-269.633520,103.91
18825,52.258207,87,-264.937462,103.91
18826,52.260983,85,-260.369831,103.91
18827,52.263759,85,-256.834721,103.91
18828,52.266535,82,-254.385769,103.91
18829,52.269311,79,-252.897213,103.91
18830,52.272087,81,-251.711684,103.91
18831,52.274863,83,-249.683304,103.91
18832,52.277639,83,-246.542662,103.91
18833,52.280415,81,-243.138824,103.91
18834,52.283191,83,-240.025866,103.91
18835,52.285967,87,-236.586962,103.91
18836,52.288743,92,-231.914416,103.91
18837,52.291519,97,-225.782195,103.91
18838,52.294295,100,-218.755703,103.91
18839,52.297071,102,-211.799957,103.91
18840,52.299847,103,-205.632798,103.91
18841,52.302623,102,-200.599285,103.91
18842,52.305399,99,-196.983977,103.91
18843,52.308175,93,-195.188787,103.91
18844,52.310951,86,-195.568102,103.91
18845,52.313727,80,-197.918413,103.91
18846,52.316503,73,-201.506240,103.91
18847,52.319279,62,-205.970554,103.91
18848,52.322055,47,-211.826916,103.91
18849,52.324831,28,-220.033480,103.91
18850,52.327607,9,-231.151492,103.91
18851,52.330383,0,-244.034237,103.91
18852,52.333159,0,-255.448502,103.91
18853,52.335935,0,-262.425897,103.91
18854,52.338711,0,-264.432158,103.91
18855,52.341487,5,-262.291898,103.91
18856,52.344263,21,-255.941803,103.91
18857,52.347039,40,-244.497329,103.91
18858,52.349815,63,-227.824900,103.91
18859,52.352591,84,-206.925045,103.91
18860,52.355367,106,-183.350483,103.91
18861,52.358143,128,-158.422934,103.91
18862,52.360919,142,-133.675815,103.91
18863,52.363695,144,-112.052018,103.91
18864,52.366471,134,-97.326573,103.91
18865,52.369247,113,-92.444772,103.91
18866,52.372023,82,-98.708019,103.91
18867,52.374799,49,-115.517740,103.91
18868,52.377575,20,-140.077872,103.91
18869,52.380351,0,-167.806703,103.91
18870,52.383127,0,-192.751885,103.91
18871,52.385903,0,-209.614901,103.91
18872,52.388679,0,-217.113925,103.91
18873,52.391455,0,-217.424389,103.91
18874,52.394231,0,-213.551409,103.91
18875,52.397007,0,-208.164228,103.91
18876,52.399783,0,-203.066565,103.91
18877,52.402559,0,-198.978434,103.91
18878,52.405335,0,-195.692964,103.91
18879,52.408111,0,-192.608185,103.91
18880,52.410887,0,-189.330775,103.91
18881,52.413663,0,-185.940046,103.91
18882,52.416439,0,-182.771393,103.91
18883,52.419215,0,-179.991664,103.91
18884,52.421991,0,-177.395783,103.91
18885,52.424767,0,-174.605664,103.91
18886,52.427543,0,-171.448555,103.91
18887,52.430319,0,-168.126723,103.91
18888,52.433095,0,-165.013148,103.91
18889,52.435871,0,-162.284354,103.91
18890,52.438647,0,-159.756267,103.91
18891,52.441423,0,-157.077986,103.91
18892,52.444199,0,-154.081787,103.91
18893,52.446975,0,-150.940997,103.91
18894,52.449751,0,-147.987663,103.91
18895,52.452527,0,-145.380799,103.91
18896,52.455303,0,-142.956015,103.91
18897,52.458079,0,-140.397893,103.91
18898,52.460855,0,-137.554764,103.91
18899,52.463631,0,-134.581951,103.91
18900,52.466407,0,-131.778722,103.91
18901,52.469183,0,-129.289502,103.91
18902,52.471959,0,-126.967344,103.91
18903,52.474735,0,-124.528111,103.91
18904,52.477511,0,-121.834053,103.91
18905,52.480287,0,-119.023946,103.91
18906,52.483063,0,-116.367303,103.91
18907,52.485839,0,-113.995230,103.91
18908,52.488615,0,-111.776394,103.91
18909,52.491391,0,-109.454879,103.91
18910,52.494167,0,-106.905622,103.91
18911,52.496943,0,-104.252627,103.91
18912,52.499719,0,-101.738614,103.91
18913,52.502495,0,-99.482590,103.91
18914,52.505271,0,-97.367185,103.91
18915,52.508047,0,-95.161903,103.91
18916,52.510823,0,-92.753203,103.91
18917,52.513599,0,-90.251880,103.91
18918,52.516375,0,-87.876519,103.91
18919,52.519151,0,-85.735133,103.91
18920,52.521927,0,-83.722838,103.91
18921,52.524703,0,-81.632036,103.91
18922,52.527479,0,-79.359659,103.91
18923,52.530255,0,-77.004684,103.91
18924,52.533031,0,-74.763958,103.91
18925,52.535807,0,-72.735509,103.91
18926,52.538583,0,-70.825615,103.91
18927,52.541359,0,-68.847306,103.91
18928,52.544135,0,-66.707023,103.91
18929,52.546911,0,-64.493183,103.91
18930,52.549687,11,-61.532423,103.91
18931,52.552463,106,-49.684280,103.91
18932,52.555239,205,-14.663548,103.91
18933,52.558015,275,46.299072,103.91
18934,52.560791,315,119.704860,103.91
18935,52.563567,332,188.223996,103.91
18936,52.566343,336,239.854461,103.91
18937,52.569119,335,270.344165,103.91
18938,52.571895,333,281.834162,103.91
18939,52.574671,330,280.122493,103.91
18940,52.577447,328,272.009701,103.91
18941,52.580223,328,263.301444,103.91
18942,52.582999,328,257.193560,103.91
18943,52.585775,328,253.736453,103.91
18944,52.588551,328,251.250741,103.91
18945,52.591327,328,248.438470,103.91
18946,52.594103,329,245.473713,103.91
18947,52.596879,328,243.288428,103.91
18948,52.599655,329,242.249404,103.91
18949,52.602431,329,241.753785,103.91
18950,52.605207,329,240.621608,103.91
18951,52.607983,329,238.206906,103.91
18952,52.610759,328,235.031468,103.91
18953,52.613535,329,232.277484,103.91
18954,52.616311,329,230.722675,103.91
18955,52.619087,329,229.866644,103.91
18956,52.621863,329,228.522151,103.91
18957,52.624639,329,226.111021,103.91
18958,52.627415,329,223.147642,103.91
18959,52.630191,329,220.666248,103.91
18960,52.632967,329,219.179786,103.91
18961,52.635743,329,218.197355,103.91
18962,52.638519,329,216.746984,103.91
18963,52.641295,329,214.352013,103.91
18964,52.644071,329,211.485668,103.91
18965,52.646847,329,209.075608,103.91
18966,52.649623,329,207.578086,103.91
18967,52.652399,329,206.546034,103.91
18968,52.655175,329,205.098604,103.91
18969,52.657951,329,202.800514,103.91
18970,52.660727,329,200.073949,103.91
18971,52.663503,329,197.754660,103.91
18972,52.666279,330,196.334678,103.91
18973,52.669055,329,195.417995,103.91
18974,52.671831,330,194.110410,103.91
18975,52.674607,330,192.065970,103.91
18976,52.677383,332,189.824111,103.91
18977,52.680159,332,188.208832,103.91
18978,52.682935,332,187.382861,103.91
18979,52.685711,332,186.746464,103.91
18980,52.688487,333,185.638608,103.91
18981,52.691263,334,183.910453,103.91
18982,52.694039,334,181.938824,103.91
18983,52.696815,332,180.069037,103.91
18984,52.699591,329,178.142842,103.91
18985,52.702367,326,175.594972,103.91
18986,52.705143,323,171.916776,103.91
18987,52.707919,321,167.150385,103.91
18988,52.710695,320,162.099157,103.91
18989,52.713471,320,157.879312,103.91
18990,52.716247,320,155.098474,103.91
18991,52.719023,319,153.360936,103.91
18992,52.721799,316,151.515609,103.91
18993,52.724575,314,148.671407,103.91
18994,52.727351,312,144.980286,103.91
18995,52.730127,310,141.185525,103.91
18996,52.732903,309,137.853517,103.91
18997,52.735679,308,135.061514,103.91
18998,52.738455,308,132.520004,103.91
18999,52.741231,305,129.816199,103.91
19000,52.744007,302,126.620700,103.91
19001,52.746783,298,122.968882,103.91
19002,52.749559,293,118.940395,103.91
19003,52.752335,289,114.383750,103.91
19004,52.755111,287,109.358439,103.91
19005,52.757887,285,104.292219,103.91
19006,52.760663,283,99.676566,103.91
19007,52.763439,281,95.865155,103.91
19008,52.766215,277,92.749744,103.91
19009,52.768991,272,89.561156,103.91
19010,52.771767,268,85.532206,103.91
19011,52.774543,265,80.651379,103.91
19012,52.777319,263,75.615152,103.91
19013,52.780095,261,71.239801,103.91
19014,52.782871,258,67.795661,103.91
19015,52.785647,256,64.940127,103.91
19016,52.788423,254,62.211247,103.91
19017,52.791199,251,59.250231,103.91
19018,52.793975,250,56.080713,103.91
19019,52.796751,248,53.165018,103.91
19020,52.799527,248,50.903986,103.91
19021,52.802303,248,49.408554,103.91
19022,52.805079,250,48.583835,103.91
19023,52.807855,250,48.204469,103.91
19024,52.810631,251,48.042646,103.91
19025,52.813407,251,48.073744,103.91
19026,52.816183,253,48.432548,103.91
19027,52.818959,255,49.216187,103.91
19028,52.821735,260,50.503789,103.91
19029,52.824511,263,52.343280,103.91
19030,52.827287,268,54.728104,103.91
19031,52.830063,271,57.680964,103.91
19032,52.832839,273,60.913002,103.91
19033,52.835615,276,63.906958,103.91
19034,52.838391,281,66.561568,103.91
19035,52.841167,287,69.260028,103.91
19036,52.843943,293,72.487035,103.91
19037,52.846719,300,76.597708,103.91
19038,52.849495,308,81.808453,103.91
19039,52.852271,316,88.014827,103.91
19040,52.855047,323,94.647132,103.91
19041,52.857823,330,101.038199,103.91
19042,52.860599,338,107.036089,103.91
19043,52.863375,345,112.932755,103.91
19044,52.866151,354,119.041536,103.91
19045,52.868927,362,125.492815,103.91
19046,52.871703,371,132.113229,103.91
19047,52.874479,382,138.876891,103.91
19048,52.877255,393,146.133174,103.91
19049,52.880031,404,154.133459,103.91
19050,52.882807,414,162.737779,103.91
19051,52.885583,426,171.633388,103.91
19052,52.888359,439,180.736523,103.91
19053,52.891135,452,190.100599,103.91
19054,52.893911,467,199.879759,103.91
19055,52.896687,481,210.334912,103.91
19056,52.899463,495,221.424832,103.91
19057,52.902239,509,232.791218,103.91
19058,52.905015,524,244.106898,103.91
19059,52.907791,536,255.017446,103.91
19060,52.910567,549,265.172174,103.91
19061,52.913343,562,274.686224,103.91
19062,52.916119,576,284.025828,103.91
19063,52.918895,590,293.509446,103.91
19064,52.921671,604,303.119548,103.91
19065,52.924447,618,312.669404,103.91
19066,52.927223,632,322.093161,103.91
19067,52.929999,644,331.328423,103.91
19068,52.932775,648,339.532381,103.91
19069,52.935551,649,345.035594,103.91
19070,52.938327,650,346.848338,103.91
19071,52.941103,651,345.400933,103.91
19072,52.943879,651,341.766427,103.91
19073,52.946655,651,336.968196,103.91
19074,52.949431,652,331.894255,103.91
19075,52.952207,652,327.106392,103.91
19076,52.954983,652,322.592743,103.91
19077,52.957759,652,318.085910,103.91
19078,52.960535,653,313.526863,103.91
19079,52.963311,653,309.055338,103.91
19080,52.966087,653,304.728250,103.91
19081,52.968863,653,300.498759,103.91
19082,52.971639,653,296.274687,103.91
19083,52.974415,653,291.930276,103.91
19084,52.977191,653,287.419927,103.91
19085,52.979967,653,282.839470,103.91
19086,52.982743,653,278.351954,103.91
19087,52.985519,653,274.044244,103.91
19088,52.988295,654,269.932418,103.91
19089,52.991071,653,265.879418,103.91
19090,52.993847,653,261.628366,103.91
19091,52.996623,653,257.204790,103.91
19092,52.999399,654,252.921856,103.91
19093,53.002175,653,248.894786,103.91
19094,53.004951,654,244.973559,103.91
19095,53.007727,653,241.004760,103.91
19096,53.010503,654,236.924184,103.91
19097,53.013279,653,232.792476,103.91
19098,53.016055,654,228.727649,103.91
19099,53.018831,653,224.792688,103.91
19100,53.021607,654,220.942779,103.91
19101,53.024383,653,217.078549,103.91
19102,53.027159,654,213.148636,103.91
19103,53.029935,654,209.276993,103.91
19104,53.032711,654,205.562091,103.91
19105,53.035487,653,201.873914,103.91
19106,53.038263,654,198.136166,103.91
19107,53.041039,653,194.363103,103.91
19108,53.043815,653,190.470850,103.91
19109,53.046591,653,186.505222,103.91
19110,53.049367,654,182.730634,103.91
19111,53.052143,654,179.300253,103.91
19112,53.054919,654,176.067604,103.91
19113,53.057695,653,172.720243,103.91
19114,53.060471,654,169.163885,103.91
19115,53.063247,654,165.613382,103.91
19116,53.066023,654,162.195070,103.91
19117,53.068799,654,158.869513,103.91
19118,53.071575,654,155.589415,103.91
19119,53.074351,653,152.217631,103.91
19120,53.077127,654,148.717805,103.91
19121,53.079903,653,145.214180,103.91
19122,53.082679,654,141.795749,103.91
19123,53.085455,654,138.579511,103.91
19124,53.088231,654,135.546431,103.91
19125,53.091007,653,132.456881,103.91
19126,53.093783,654,129.229869,103.91
19127,53.096559,653,125.970126,103.91
19128,53.099335,654,122.757147,103.91
19129,53.102111,653,119.633091,103.91
19130,53.104887,654,116.592949,103.91
19131,53.107663,653,113.598357,103.91
19132,53.110439,654,110.612494,103.91
19133,53.113215,654,107.706500,103.91
19134,53.115991,654,104.906781,103.91
19135,53.118767,654,102.137420,103.91
19136,53.121543,654,99.370578,103.91
19137,53.124319,653,96.509134,103.91
19138,53.127095,654,93.537821,103.91
19139,53.129871,654,90.646336,103.91
19140,53.132647,654,87.900833,103.91
19141,53.135423,653,85.152874,103.91
19142,53.138199,654,82.366915,103.91
19143,53.140975,653,79.615078,103.91
19144,53.143751,654,76.897727,103.91
19145,53.146527,654,74.280485,103.91
19146,53.149303,654,71.777914,103.91
19147,53.152079,654,69.314436,103.91
19148,53.154855,653,66.792424,103.91
19149,53.157631,653,64.111819,103.91
19150,53.160407,654,61.422691,103.91
19151,53.163183,653,58.852073,103.91
19152,53.165959,653,56.274842,103.91
19153,53.168735,653,53.688458,103.91
19154,53.171511,654,51.276339,103.91
19155,53.174287,653,49.042511,103.91
19156,53.177063,654,46.831811,103.91
19157,53.179839,654,44.652104,103.91
19158,53.182615,654,42.518153,103.91
19159,53.185391,654,40.377830,103.91
19160,53.188167,654,38.234804,103.91
19161,53.190943,653,36.006571,103.91
19162,53.193719,654,33.670052,103.91
19163,53.196495,654,31.399400,103.91
19164,53.199271,654,29.256528,103.91
19165,53.202047,653,27.105175,103.91
19166,53.204823,653,24.848621,103.91
19167,53.207599,653,22.559736,103.91
19168,53.210375,654,20.404974,103.91
19169,53.213151,654,18.465046,103.91
19170,53.215927,653,16.567263,103.91
19171,53.218703,654,14.604267,103.91
19172,53.221479,654,12.742959,103.91
19173,53.224255,653,10.922240,103.91
19174,53.227031,654,8.996918,103.91
19175,53.229807,653,7.011580,103.91
19176,53.232583,654,5.025038,103.91
19177,53.235359,653,3.102910,103.91
19178,53.238135,654,1.277055,103.91
19179,53.240911,654,-0.401082,103.91
19180,53.243687,654,-1.987536,103.91
19181,53.246463,654,-3.621899,103.91
19182,53.249239,654,-5.317992,103.91
19183,53.252015,654,-7.022861,103.91
19184,53.254791,654,-8.692364,103.91
19185,53.257567,653,-10.408092,103.91
19186,53.260343,654,-12.207991,103.91
19187,53.263119,654,-13.932571,103.91
19188,53.265895,653,-15.605391,103.91
19189,53.268671,654,-17.291122,103.91
19190,53.271447,654,-18.828983,103.91
19191,53.274223,654,-20.215129,103.91
19192,53.276999,654,-21.597738,103.91
19193,53.279775,654,-23.040350,103.91
19194,53.282551,654,-24.527610,103.91
19195,53.285327,653,-26.084820,103.91
19196,53.288103,654,-27.679624,103.91
19197,53.290879,653,-29.218090,103.91
19198,53.293655,654,-30.703997,103.91
19199,53.296431,654,-32.082621,103.91
