indice,tiempo_s,adc_raw,ecg_filtrado,bpm_estimado
1563,4.338889,357,30.387092,111.70
1564,4.341665,358,29.188511,111.70
1565,4.344441,357,28.298834,111.70
1566,4.347217,357,27.596752,111.70
1567,4.349993,355,26.830050,111.70
1568,4.352769,355,25.824964,111.70
1569,4.355545,355,24.716213,111.70
1570,4.358321,356,23.808371,111.70
1571,4.361097,356,23.251538,111.70
1572,4.363873,357,23.031682,111.70
1573,4.366649,358,23.137066,111.70
1574,4.369425,359,23.519118,111.70
1575,4.372201,359,23.953526,111.70
1576,4.374977,358,24.086518,111.70
1577,4.377753,359,23.822486,111.70
1578,4.380529,359,23.438023,111.70
1579,4.383305,359,23.082580,111.70
1580,4.386081,359,22.707711,111.70
1581,4.388857,359,22.279676,111.70
1582,4.391633,358,21.720455,111.70
1583,4.394409,356,20.829215,111.70
1584,4.397185,356,19.585715,111.70
1585,4.399961,356,18.331994,111.70
1586,4.402737,356,17.330991,111.70
1587,4.405513,357,16.658365,111.70
1588,4.408289,357,16.325827,111.70
1589,4.411065,356,16.108115,111.70
1590,4.413841,356,15.758130,111.70
1591,4.416617,356,15.297149,111.70
1592,4.419393,357,14.884343,111.70
1593,4.422169,355,14.454111,111.70
1594,4.424945,354,13.690965,111.70
1595,4.427721,353,12.554750,111.70
1596,4.430497,354,11.412075,111.70
1597,4.433273,354,10.613515,111.70
1598,4.436049,354,10.137009,111.70
1599,4.438825,355,9.859501,111.70
1600,4.441601,356,9.859240,111.70
1601,4.444377,355,10.042212,111.70
1602,4.447153,353,9.942911,111.70
1603,4.449929,351,9.144864,111.70
1604,4.452705,352,7.826851,111.70
1605,4.455481,352,6.578169,111.70
1606,4.458257,352,5.687874,111.70
1607,4.461033,351,5.052421,111.70
1608,4.463809,351,4.527909,111.70
1609,4.466585,350,4.022278,111.70
1610,4.469361,351,3.517051,111.70
1611,4.472137,351,3.108203,111.70
1612,4.474913,353,2.959626,111.70
1613,4.477689,354,3.261668,111.70
1614,4.480465,354,3.919636,111.70
1615,4.483241,354,4.556175,111.70
1616,4.486017,354,4.909366,111.70
1617,4.488793,351,4.678527,111.70
1618,4.491569,349,3.538512,111.70
1619,4.494345,348,1.704731,111.70
1620,4.497121,347,-0.238518,111.70
1621,4.499897,348,-1.799934,111.70
1622,4.502673,349,-2.640691,111.70
1623,4.505449,349,-2.814867,111.70
1624,4.508225,349,-2.693772,111.70
1625,4.511001,349,-2.537627,111.70
1626,4.513777,348,-2.502229,111.70
1627,4.516553,347,-2.783819,111.70
1628,4.519329,348,-3.328559,111.70
1629,4.522105,349,-3.757354,111.70
1630,4.524881,350,-3.796297,111.70
1631,4.527657,348,-3.643662,111.70
1632,4.530433,347,-3.770798,111.70
1633,4.533209,346,-4.345968,111.70
1634,4.535985,347,-5.119925,111.70
1635,4.538761,347,-5.767437,111.70
1636,4.541537,348,-6.126159,111.70
1637,4.544313,347,-6.230848,111.70
1638,4.547089,347,-6.254846,111.70
1639,4.549865,347,-6.284887,111.70
1640,4.552641,346,-6.425159,111.70
1641,4.555417,344,-6.988011,111.70
1642,4.558193,341,-8.264251,111.70
1643,4.560969,339,-10.214272,111.70
1644,4.563745,340,-12.227458,111.70
1645,4.566521,342,-13.442499,111.70
1646,4.569297,344,-13.474040,111.70
1647,4.572073,345,-12.599414,111.70
1648,4.574849,345,-11.405313,111.70
1649,4.577625,345,-10.362592,111.70
1650,4.580401,344,-9.717368,111.70
1651,4.583177,342,-9.720907,111.70
1652,4.585953,343,-10.353070,111.70
1653,4.588729,344,-11.065283,111.70
1654,4.591505,344,-11.432164,111.70
1655,4.594281,343,-11.541167,111.70
1656,4.597057,341,-11.749525,111.70
1657,4.599833,340,-12.339909,111.70
1658,4.602609,341,-13.160396,111.70
1659,4.605385,341,-13.847768,111.70
1660,4.608161,342,-14.209106,111.70
1661,4.610937,342,-14.169298,111.70
1662,4.613713,343,-13.739336,111.70
1663,4.616489,341,-13.217997,111.70
1664,4.619265,341,-13.078228,111.70
1665,4.622041,341,-13.383416,111.70
1666,4.624817,342,-13.779462,111.70
1667,4.627593,342,-13.942537,111.70
1668,4.630369,343,-13.738987,111.70
1669,4.633145,341,-13.383252,111.70
1670,4.635921,340,-13.387436,111.70
1671,4.638697,339,-13.985176,111.70
1672,4.641473,340,-14.856811,111.70
1673,4.644249,340,-15.505412,111.70
1674,4.647025,339,-15.817088,111.70
1675,4.649801,338,-16.057946,111.70
1676,4.652577,339,-16.311838,111.70
1677,4.655353,338,-16.525823,111.70
1678,4.658129,339,-16.728148,111.70
1679,4.660905,339,-16.812800,111.70
1680,4.663681,340,-16.623674,111.70
1681,4.666457,340,-16.154467,111.70
1682,4.669233,340,-15.607029,111.70
1683,4.672009,341,-15.152547,111.70
1684,4.674785,343,-14.630437,111.70
1685,4.677561,344,-13.821237,111.70
1686,4.680337,344,-12.825465,111.70
1687,4.683113,343,-12.007682,111.70
1688,4.685889,342,-11.701992,111.70
1689,4.688665,339,-12.172915,111.70
1690,4.691441,338,-13.479058,111.70
1691,4.694217,337,-15.207356,111.70
1692,4.696993,338,-16.697080,111.70
1693,4.699769,337,-17.568890,111.70
1694,4.702545,337,-17.949359,111.70
1695,4.705321,338,-17.999740,111.70
1696,4.708097,337,-17.848355,111.70
1697,4.710873,336,-17.844285,111.70
1698,4.713649,336,-18.108718,111.70
1699,4.716425,337,-18.330956,111.70
1700,4.719201,338,-18.182915,111.70
1701,4.721977,339,-17.622962,111.70
1702,4.724753,340,-16.793896,111.70
1703,4.727529,339,-15.975406,111.70
1704,4.730305,340,-15.383155,111.70
1705,4.733081,342,-14.772866,111.70
1706,4.735857,344,-13.779399,111.70
1707,4.738633,345,-12.439272,111.70
1708,4.741409,346,-11.046344,111.70
1709,4.744185,346,-9.848298,111.70
1710,4.746961,347,-8.912156,111.70
1711,4.749737,348,-8.103175,111.70
1712,4.752513,350,-7.224143,111.70
1713,4.755289,351,-6.196496,111.70
1714,4.758065,351,-5.194938,111.70
1715,4.760841,350,-4.537354,111.70
1716,4.763617,350,-4.340539,111.70
1717,4.766393,349,-4.511176,111.70
1718,4.769169,349,-4.958837,111.70
1719,4.771945,347,-5.689370,111.70
1720,4.774721,345,-6.833292,111.70
1721,4.777497,342,-8.472146,111.70
1722,4.780273,341,-10.423454,111.70
1723,4.783049,339,-12.376496,111.70
1724,4.785825,338,-14.197584,111.70
1725,4.788601,335,-15.992615,111.70
1726,4.791377,332,-18.006841,111.70
1727,4.794153,329,-20.337735,111.70
1728,4.796929,328,-22.718191,111.70
1729,4.799705,327,-24.751231,111.70
1730,4.802481,326,-26.310175,111.70
1731,4.805257,326,-27.443419,111.70
1732,4.808033,327,-28.019537,111.70
1733,4.810809,328,-27.857581,111.70
1734,4.813585,330,-26.940694,111.70
1735,4.816361,330,-25.544646,111.70
1736,4.819137,330,-24.224904,111.70
1737,4.821913,331,-23.269224,111.70
1738,4.824689,331,-22.563446,111.70
1739,4.827465,329,-22.171511,111.70
1740,4.830241,327,-22.383529,111.70
1741,4.833017,326,-23.217701,111.70
1742,4.835793,326,-24.303378,111.70
1743,4.838569,325,-25.298311,111.70
1744,4.841345,324,-26.151446,111.70
1745,4.844121,320,-27.127657,111.70
1746,4.846897,315,-28.778993,111.70
1747,4.849673,312,-31.343936,111.70
1748,4.852449,310,-34.379124,111.70
1749,4.855225,304,-37.624088,111.70
1750,4.858001,298,-41.423681,111.70
1751,4.860777,289,-46.161969,111.70
1752,4.863553,278,-52.215293,111.70
1753,4.866329,267,-59.854215,111.70
1754,4.869105,262,-68.442158,111.70
1755,4.871881,260,-76.338057,111.70
1756,4.874657,271,-81.176555,111.70
1757,4.877433,293,-79.824010,111.70
1758,4.880209,318,-70.024701,111.70
1759,4.882985,343,-52.280317,111.70
1760,4.885761,367,-29.203991,111.70
1761,4.888537,390,-3.807723,111.70
1762,4.891313,410,21.441998,111.70
1763,4.894089,425,44.602373,111.70
1764,4.896865,438,64.343731,111.70
1765,4.899641,444,79.944322,111.70
1766,4.902417,442,90.532835,83.77
1767,4.905193,431,94.847363,83.77
1768,4.907969,411,91.658982,83.77
1769,4.910745,385,80.309942,83.77
1770,4.913521,359,61.515728,83.77
1771,4.916297,337,37.776434,83.77
1772,4.919073,321,12.740159,83.77
1773,4.921849,308,-10.236435,83.77
1774,4.924625,298,-29.229392,83.77
1775,4.927401,287,-43.991612,83.77
1776,4.930177,278,-55.424651,83.77
1777,4.932953,273,-64.360890,83.77
1778,4.935729,274,-70.721832,83.77
1779,4.938505,280,-73.722911,83.77
1780,4.941281,290,-72.561340,83.77
1781,4.944057,300,-67.145536,83.77
1782,4.946833,308,-58.537639,83.77
1783,4.949609,313,-48.690670,83.77
1784,4.952385,315,-39.697457,83.77
1785,4.955161,316,-33.000887,83.77
1786,4.957937,317,-28.889308,83.77
1787,4.960713,319,-26.632024,83.77
1788,4.963489,320,-25.212444,83.77
1789,4.966265,321,-24.011320,83.77
1790,4.969041,320,-22.982426,83.77
1791,4.971817,319,-22.432301,83.77
1792,4.974593,318,-22.526195,83.77
1793,4.977369,318,-23.031214,83.77
1794,4.980145,318,-23.521317,83.77
1795,4.982921,318,-23.722437,83.77
1796,4.985697,320,-23.473441,83.77
1797,4.988473,319,-22.822680,83.77
1798,4.991249,319,-22.182676,83.77
1799,4.994025,319,-21.769447,83.77
1800,4.996801,320,-21.398830,83.77
1801,4.999577,319,-20.970075,83.77
1802,5.002353,319,-20.634847,83.77
1803,5.005129,319,-20.451602,83.77
1804,5.007905,318,-20.413950,83.77
1805,5.010681,318,-20.540373,83.77
1806,5.013457,319,-20.599831,83.77
1807,5.016233,320,-20.278381,83.77
1808,5.019009,319,-19.669732,83.77
1809,5.021785,318,-19.230439,83.77
1810,5.024561,318,-19.160618,83.77
1811,5.027337,319,-19.180241,83.77
1812,5.030113,320,-18.920705,83.77
1813,5.032889,321,-18.254942,83.77
1814,5.035665,322,-17.261655,83.77
1815,5.038441,321,-16.225649,83.77
1816,5.041217,319,-15.653577,83.77
1817,5.043993,317,-15.901477,83.77
1818,5.046769,316,-16.854785,83.77
1819,5.049545,315,-18.108767,83.77
1820,5.052321,316,-19.188065,83.77
1821,5.055097,316,-19.719154,83.77
1822,5.057873,316,-19.705617,83.77
1823,5.060649,315,-19.454261,83.77
1824,5.063425,315,-19.236803,83.77
1825,5.066201,315,-19.096249,83.77
1826,5.068977,316,-18.899767,83.77
1827,5.071753,316,-18.540708,83.77
1828,5.074529,316,-18.078793,83.77
1829,5.077305,315,-17.689234,83.77
1830,5.080081,314,-17.564380,83.77
1831,5.082857,313,-17.801040,83.77
1832,5.085633,313,-18.282625,83.77
1833,5.088409,312,-18.821088,83.77
1834,5.091185,311,-19.374588,83.77
1835,5.093961,310,-19.952714,83.77
1836,5.096737,310,-20.454812,83.77
1837,5.099513,310,-20.740698,83.77
1838,5.102289,309,-20.870871,83.77
1839,5.105065,308,-21.082142,83.77
1840,5.107841,306,-21.554751,83.77
1841,5.110617,304,-22.381959,83.77
1842,5.113393,303,-23.477141,83.77
1843,5.116169,302,-24.604978,83.77
1844,5.118945,300,-25.710037,83.77
1845,5.121721,299,-26.852756,83.77
1846,5.124497,299,-27.836983,83.77
1847,5.127273,298,-28.436900,83.77
1848,5.130049,296,-28.842280,83.77
1849,5.132825,294,-29.451467,83.77
1850,5.135601,293,-30.381610,83.77
1851,5.138377,291,-31.501267,83.77
1852,5.141153,289,-32.748684,83.77
1853,5.143929,287,-34.095880,83.77
1854,5.146705,286,-35.405964,83.77
1855,5.149481,284,-36.582854,83.77
1856,5.152257,283,-37.663308,83.77
1857,5.155033,282,-38.616158,83.77
1858,5.157809,281,-39.361313,83.77
1859,5.160585,280,-39.896791,83.77
1860,5.163361,279,-40.275831,83.77
1861,5.166137,277,-40.666756,83.77
1862,5.168913,276,-41.235686,83.77
1863,5.171689,275,-41.917806,83.77
1864,5.174465,275,-42.477279,83.77
1865,5.177241,277,-42.525603,83.77
1866,5.180017,279,-41.681920,83.77
1867,5.182793,279,-40.101494,83.77
1868,5.185569,281,-38.246492,83.77
1869,5.188345,284,-36.147870,83.77
1870,5.191121,288,-33.511654,83.77
1871,5.193897,291,-30.254235,83.77
1872,5.196673,295,-26.549544,83.77
1873,5.199449,299,-22.531971,83.77
1874,5.202225,304,-18.208522,83.77
1875,5.205001,308,-13.625386,83.77
1876,5.207777,313,-8.907826,83.77
1877,5.210553,316,-4.240015,83.77
1878,5.213329,319,0.083936,83.77
1879,5.216105,323,3.977561,83.77
1880,5.218881,328,7.755434,83.77
1881,5.221657,332,11.691201,83.77
1882,5.224433,336,15.735178,83.77
1883,5.227209,339,19.681610,83.77
1884,5.229985,341,23.263753,83.77
1885,5.232761,343,26.258764,83.77
1886,5.235537,346,28.734951,83.77
1887,5.238313,349,30.990363,83.77
1888,5.241089,351,33.180997,83.77
1889,5.243865,352,35.169859,83.77
1890,5.246641,353,36.774672,83.77
1891,5.249417,355,38.059605,83.77
1892,5.252193,356,39.188031,83.77
1893,5.254969,356,40.059591,83.77
1894,5.257745,355,40.392101,83.77
1895,5.260521,355,40.132469,83.77
1896,5.263297,356,39.646941,109.99
1897,5.266073,359,39.530946,109.99
1898,5.268849,361,40.155562,109.99
1899,5.271625,363,41.387693,109.99
1900,5.274401,364,42.843365,109.99
1901,5.277177,363,44.045222,109.99
1902,5.279953,363,44.612492,109.99
1903,5.282729,361,44.420163,109.99
1904,5.285505,359,43.365442,109.99
1905,5.288281,359,41.646978,109.99
1906,5.291057,358,39.805729,109.99
1907,5.293833,358,38.221238,109.99
1908,5.296609,358,37.080354,109.99
1909,5.299385,358,36.386348,109.99
1910,5.302161,358,35.953121,109.99
1911,5.304937,357,35.513525,109.99
1912,5.307713,357,34.901557,109.99
1913,5.310489,357,34.231825,109.99
1914,5.313265,356,33.597453,109.99
1915,5.316041,356,32.936241,109.99
1916,5.318817,356,32.274914,109.99
1917,5.321593,357,31.749550,109.99
1918,5.324369,357,31.452869,109.99
1919,5.327145,356,31.231918,109.99
1920,5.329921,355,30.810715,109.99
1921,5.332697,354,30.070481,109.99
1922,5.335473,353,29.025237,109.99
1923,5.338249,353,27.813219,109.99
1924,5.341025,354,26.773989,109.99
1925,5.343801,354,26.179447,109.99
1926,5.346577,355,26.039268,109.99
1927,5.349353,355,26.224338,109.99
1928,5.352129,354,26.392434,109.99
1929,5.354905,354,26.220850,109.99
1930,5.357681,353,25.683532,109.99
1931,5.360457,353,24.912538,109.99
1932,5.363233,352,24.070182,109.99
1933,5.366009,352,23.255513,109.99
1934,5.368785,353,22.632517,109.99
1935,5.371561,352,22.245484,109.99
1936,5.374337,352,21.871969,109.99
1937,5.377113,352,21.454145,109.99
1938,5.379889,352,21.096564,109.99
1939,5.382665,352,20.823481,109.99
1940,5.385441,353,20.667781,109.99
1941,5.388217,353,20.650861,109.99
1942,5.390993,352,20.578387,109.99
1943,5.393769,350,20.117134,109.99
1944,5.396545,348,19.069063,109.99
1945,5.399321,349,17.701527,109.99
1946,5.402097,351,16.716908,109.99
1947,5.404873,352,16.524668,109.99
1948,5.407649,353,16.962178,109.99
1949,5.410425,352,17.601960,109.99
1950,5.413201,349,17.807997,109.99
1951,5.415977,348,17.156532,109.99
1952,5.418753,348,15.918402,109.99
1953,5.421529,349,14.695360,109.99
1954,5.424305,348,13.789751,109.99
1955,5.427081,349,13.226880,109.99
1956,5.429857,349,13.077650,109.99
1957,5.432633,349,13.239765,109.99
1958,5.435409,349,13.413212,109.99
1959,5.438185,349,13.396007,109.99
1960,5.440961,348,13.090469,109.99
1961,5.443737,348,12.552921,109.99
1962,5.446513,348,12.037466,109.99
1963,5.449289,347,11.634417,109.99
1964,5.452065,348,11.268658,109.99
1965,5.454841,349,11.060166,109.99
1966,5.457617,350,11.155909,109.99
1967,5.460393,351,11.585704,109.99
1968,5.463169,351,12.254104,109.99
1969,5.465945,350,12.823444,109.99
1970,5.468721,350,12.974315,109.99
1971,5.471497,349,12.639041,109.99
1972,5.474273,348,11.851255,109.99
1973,5.477049,348,10.829909,109.99
1974,5.479825,349,10.042949,109.99
1975,5.482601,349,9.763143,109.99
1976,5.485377,349,9.801166,109.99
1977,5.488153,349,9.846877,109.99
1978,5.490929,348,9.695284,109.99
1979,5.493705,347,9.225907,109.99
1980,5.496481,347,8.550874,109.99
1981,5.499257,348,8.014567,109.99
1982,5.502033,349,7.882103,109.99
1983,5.504809,349,8.073396,109.99
1984,5.507585,348,8.231659,109.99
1985,5.510361,349,8.217863,109.99
1986,5.513137,350,8.312606,109.99
1987,5.515913,352,8.796275,109.99
1988,5.518689,352,9.585315,109.99
1989,5.521465,352,10.282530,109.99
1990,5.524241,350,10.487535,109.99
1991,5.527017,348,9.956977,109.99
1992,5.529793,349,8.936214,109.99
1993,5.532569,351,8.171954,109.99
1994,5.535345,352,8.101060,109.99
1995,5.538121,352,8.497494,109.99
1996,5.540897,351,8.886902,109.99
1997,5.543673,349,8.866143,109.99
1998,5.546449,348,8.268062,109.99
1999,5.549225,348,7.289316,109.99
2000,5.552001,350,6.419586,109.99
2001,5.554777,351,6.104259,109.99
2002,5.557553,351,6.342552,109.99
2003,5.560329,351,6.835824,109.99
2004,5.563105,350,7.262762,109.99
2005,5.565881,350,7.359894,109.99
2006,5.568657,349,7.016610,109.99
2007,5.571433,349,6.297400,109.99
2008,5.574209,349,5.503698,109.99
2009,5.576985,349,4.962664,109.99
2010,5.579761,349,4.753806,109.99
2011,5.582537,350,4.810442,109.99
2012,5.585313,350,4.997393,109.99
2013,5.588089,350,5.110674,109.99
2014,5.590865,349,5.011266,109.99
2015,5.593641,348,4.660678,109.99
2016,5.596417,347,4.077328,109.99
2017,5.599193,346,3.272084,109.99
2018,5.601969,345,2.221231,109.99
2019,5.604745,346,1.123205,109.99
2020,5.607521,346,0.371095,109.99
2021,5.610297,347,0.179148,109.99
2022,5.613073,347,0.486528,109.99
2023,5.615849,348,1.055243,109.99
2024,5.618625,348,1.620791,109.99
2025,5.621401,348,1.969260,109.99
2026,5.624177,347,1.985005,109.99
2027,5.626953,346,1.660933,109.99
2028,5.629729,346,1.135136,109.99
2029,5.632505,346,0.624206,109.99
2030,5.635281,345,0.119082,109.99
2031,5.638057,345,-0.487481,109.99
2032,5.640833,343,-1.217986,109.99
2033,5.643609,342,-2.108997,109.99
2034,5.646385,342,-3.017983,109.99
2035,5.649161,341,-3.790835,109.99
2036,5.651937,342,-4.418541,109.99
2037,5.654713,343,-4.728754,109.99
2038,5.657489,343,-4.615887,109.99
2039,5.660265,343,-4.243125,109.99
2040,5.663041,343,-3.804271,109.99
2041,5.665817,342,-3.531677,109.99
2042,5.668593,341,-3.704048,109.99
2043,5.671369,341,-4.313943,109.99
2044,5.674145,341,-5.010983,109.99
2045,5.676921,341,-5.478223,109.99
2046,5.679697,340,-5.714239,109.99
2047,5.682473,339,-5.985794,109.99
2048,5.685249,338,-6.526947,109.99
2049,5.688025,338,-7.293236,109.99
2050,5.690801,338,-8.008224,109.99
2051,5.693577,338,-8.442422,109.99
2052,5.696353,337,-8.639015,109.99
2053,5.699129,338,-8.709627,109.99
2054,5.701905,338,-8.638140,109.99
2055,5.704681,339,-8.425368,109.99
2056,5.707457,339,-8.097247,109.99
2057,5.710233,339,-7.719076,109.99
2058,5.713009,339,-7.369590,109.99
2059,5.715785,339,-7.089813,109.99
2060,5.718561,337,-7.089364,109.99
2061,5.721337,336,-7.628836,109.99
2062,5.724113,336,-8.535209,109.99
2063,5.726889,336,-9.342355,109.99
2064,5.729665,336,-9.797992,109.99
2065,5.732441,336,-9.929876,109.99
2066,5.735217,337,-9.809731,109.99
2067,5.737993,337,-9.492266,109.99
2068,5.740769,337,-9.127626,109.99
2069,5.743545,337,-8.827509,109.99
2070,5.746321,336,-8.666704,109.99
2071,5.749097,336,-8.720834,109.99
2072,5.751873,336,-8.911573,109.99
2073,5.754649,337,-9.039068,109.99
2074,5.757425,336,-9.037570,109.99
2075,5.760201,336,-9.035044,109.99
2076,5.762977,336,-9.044466,109.99
2077,5.765753,335,-9.078196,109.99
2078,5.768529,334,-9.333289,109.99
2079,5.771305,334,-9.843740,109.99
2080,5.774081,334,-10.375587,109.99
2081,5.776857,334,-10.717850,109.99
2082,5.779633,333,-10.895739,109.99
2083,5.782409,333,-11.047632,109.99
2084,5.785185,331,-11.342045,109.99
2085,5.787961,330,-11.982766,109.99
2086,5.790737,329,-12.935011,109.99
2087,5.793513,329,-13.902799,109.99
2088,5.796289,330,-14.509882,109.99
2089,5.799065,332,-14.416636,109.99
2090,5.801841,333,-13.582916,109.99
2091,5.804617,333,-12.399445,109.99
2092,5.807393,332,-11.424884,109.99
2093,5.810169,332,-10.936724,109.99
2094,5.812945,331,-10.883482,109.99
2095,5.815721,330,-11.211228,109.99
2096,5.818497,330,-11.804313,109.99
2097,5.821273,330,-12.380411,109.99
2098,5.824049,331,-12.659517,109.99
2099,5.826825,332,-12.447325,109.99
2100,5.829601,331,-11.896346,109.99
2101,5.832377,331,-11.417597,109.99
2102,5.835153,329,-11.318132,109.99
2103,5.837929,329,-11.683021,109.99
2104,5.840705,328,-12.315802,109.99
2105,5.843481,328,-12.966848,109.99
2106,5.846257,329,-13.368624,109.99
2107,5.849033,331,-13.187741,109.99
2108,5.851809,333,-12.261322,109.99
2109,5.854585,335,-10.694719,109.99
2110,5.857361,337,-8.726285,109.99
2111,5.860137,339,-6.565456,109.99
2112,5.862913,340,-4.434224,109.99
2113,5.865689,341,-2.580957,109.99
2114,5.868465,342,-1.110542,109.99
2115,5.871241,341,-0.109049,109.99
2116,5.874017,340,0.234098,109.99
2117,5.876793,340,-0.006332,109.99
2118,5.879569,338,-0.615086,109.99
2119,5.882345,338,-1.484956,109.99
2120,5.885121,338,-2.348402,109.99
2121,5.887897,339,-2.873454,109.99
2122,5.890673,338,-3.027553,109.99
2123,5.893449,338,-3.047750,109.99
2124,5.896225,336,-3.208134,109.99
2125,5.899001,335,-3.733979,109.99
2126,5.901777,332,-4.773733,109.99
2127,5.904553,330,-6.387520,109.99
2128,5.907329,328,-8.401510,109.99
2129,5.910105,326,-10.517842,109.99
2130,5.912881,324,-12.571533,109.99
2131,5.915657,323,-14.438880,109.99
2132,5.918433,323,-15.908970,109.99
2133,5.921209,324,-16.726251,109.99
2134,5.923985,324,-16.839034,109.99
2135,5.926761,324,-16.504251,109.99
2136,5.929537,323,-16.091965,109.99
2137,5.932313,323,-15.844823,109.99
2138,5.935089,323,-15.753619,109.99
2139,5.937865,324,-15.643271,109.99
2140,5.940641,323,-15.458671,109.99
2141,5.943417,323,-15.325553,109.99
2142,5.946193,323,-15.236015,109.99
2143,5.948969,325,-14.938746,109.99
2144,5.951745,326,-14.213331,109.99
2145,5.954521,326,-13.230376,109.99
2146,5.957297,325,-12.439164,109.99
2147,5.960073,324,-12.134270,109.99
2148,5.962849,321,-12.473135,109.99
2149,5.965625,317,-13.714952,109.99
2150,5.968401,315,-15.870289,109.99
2151,5.971177,314,-18.374093,109.99
2152,5.973953,311,-20.736722,109.99
2153,5.976729,306,-23.147526,109.99
2154,5.979505,297,-26.366778,109.99
2155,5.982281,287,-31.248190,109.99
2156,5.985057,274,-38.315681,109.99
2157,5.987833,265,-47.356510,109.99
2158,5.990609,263,-56.742656,109.99
2159,5.993385,272,-63.454778,109.99
2160,5.996161,297,-63.644767,109.99
2161,5.998937,325,-54.324339,109.99
2162,6.001713,349,-35.983876,109.99
2163,6.004489,372,-12.127978,109.99
2164,6.007265,391,13.376144,109.99
2165,6.010041,410,37.725561,109.99
2166,6.012817,428,59.624521,109.99
2167,6.015593,441,78.613839,109.99
2168,6.018369,447,93.972160,109.99
2169,6.021145,444,104.475730,109.99
2170,6.023921,430,108.500983,109.99
2171,6.026697,409,104.525072,109.99
2172,6.029473,382,91.970674,109.99
2173,6.032249,354,71.657002,109.99
2174,6.035025,329,45.982449,109.99
2175,6.037801,309,18.516814,109.99
2176,6.040577,297,-6.951388,109.99
2177,6.043353,289,-27.532163,109.99
2178,6.046129,282,-42.342356,109.99
2179,6.048905,276,-52.351605,109.99
2180,6.051681,274,-58.862127,109.99
2181,6.054457,277,-62.294537,109.99
2182,6.057233,284,-62.326073,109.99
2183,6.060009,294,-58.693630,109.99
2184,6.062785,304,-51.752831,109.99
2185,6.065561,311,-42.728710,109.99
2186,6.068337,315,-33.421209,109.99
2187,6.071113,317,-25.413064,109.99
2188,6.073889,317,-19.609191,109.99
2189,6.076665,317,-16.219046,109.99
2190,6.079441,318,-14.745483,109.99
2191,6.082217,319,-14.272630,109.99
2192,6.084993,319,-14.071558,109.99
2193,6.087769,320,-13.754713,109.99
2194,6.090545,320,-13.171592,109.99
2195,6.093321,320,-12.489574,109.99
2196,6.096097,319,-12.058472,109.99
2197,6.098873,320,-11.970217,109.99
2198,6.101649,320,-11.943851,109.99
2199,6.104425,322,-11.613277,109.99
2200,6.107201,323,-10.746924,109.99
2201,6.109977,323,-9.552369,109.99
2202,6.112753,322,-8.598547,109.99
2203,6.115529,321,-8.285372,109.99
2204,6.118305,320,-8.600726,109.99
2205,6.121081,320,-9.205376,109.99
2206,6.123857,320,-9.706703,109.99
2207,6.126633,320,-9.948144,109.99
2208,6.129409,320,-10.000059,109.99
2209,6.132185,320,-9.956137,109.99
2210,6.134961,319,-9.920431,109.99
2211,6.137737,319,-9.960404,109.99
2212,6.140513,318,-10.070592,109.99
2213,6.143289,318,-10.267110,109.99
2214,6.146065,317,-10.574307,109.99
2215,6.148841,317,-10.970714,109.99
2216,6.151617,318,-11.223915,109.99
2217,6.154393,319,-11.016382,109.99
2218,6.157169,319,-10.371022,109.99
2219,6.159945,319,-9.621661,109.99
2220,6.162721,319,-9.037755,109.99
2221,6.165497,318,-8.753905,109.99
2222,6.168273,318,-8.782099,109.99
2223,6.171049,318,-8.923993,109.99
2224,6.173825,317,-9.066663,109.99
2225,6.176601,316,-9.342188,109.99
2226,6.179377,313,-10.007542,109.99
2227,6.182153,313,-11.108996,109.99
2228,6.184929,311,-12.352827,109.99
2229,6.187705,312,-13.416088,109.99
2230,6.190481,312,-14.000906,109.99
2231,6.193257,312,-14.075284,109.99
2232,6.196033,312,-13.865099,109.99
2233,6.198809,312,-13.534130,109.99
2234,6.201585,312,-13.175621,109.99
2235,6.204361,313,-12.762274,109.99
2236,6.207137,312,-12.316903,109.99
2237,6.209913,311,-12.098723,109.99
2238,6.212689,310,-12.277532,109.99
2239,6.215465,309,-12.777387,109.99
2240,6.218241,310,-13.313601,109.99
2241,6.221017,310,-13.550336,109.99
2242,6.223793,310,-13.467667,109.99
2243,6.226569,309,-13.302067,109.99
2244,6.229345,307,-13.374352,109.99
2245,6.232121,306,-13.870594,109.99
2246,6.234897,303,-14.819493,109.99
2247,6.237673,301,-16.273112,109.99
2248,6.240449,300,-18.022907,109.99
2249,6.243225,299,-19.644292,109.99
2250,6.246001,297,-20.984400,109.99
2251,6.248777,296,-22.124222,109.99
2252,6.251553,294,-23.155141,109.99
2253,6.254329,293,-24.168140,109.99
2254,6.257105,291,-25.223135,109.99
2255,6.259881,289,-26.400722,109.99
2256,6.262657,288,-27.661029,109.99
2257,6.265433,286,-28.857849,109.99
2258,6.268209,285,-29.955725,109.99
2259,6.270985,283,-30.991133,109.99
2260,6.273761,281,-32.088428,109.99
2261,6.276537,280,-33.263816,109.99
2262,6.279313,279,-34.317655,109.99
2263,6.282089,278,-35.118987,109.99
2264,6.284865,277,-35.699411,109.99
2265,6.287641,278,-35.997005,109.99
2266,6.290417,278,-35.856147,109.99
2267,6.293193,278,-35.355080,109.99
2268,6.295969,278,-34.695727,109.99
2269,6.298745,280,-33.832677,109.99
2270,6.301521,282,-32.513844,109.99
2271,6.304297,286,-30.510361,109.99
2272,6.307073,289,-27.743445,109.99
